time,type,price,volume,value,transaction_cost,net_value,holdings_after,cash_after,is_t0_trade,signal_strength,is_forced_adjustment,adjustment_reason,symbol,stock_name
2023-05-24 14:58:00,buy,7.31,15560.165975103771,113744.81327800856,159.242738589212,-113904.05601659778,86445.36652835415,401666.5642661443,True,2.2500000000000053,,,SH600000,浦发银行
2023-05-24 15:00:00,sell,7.29,17289.073305670885,126037.34439834076,176.45228215767705,125860.89211618308,69156.29322268326,527527.4563823274,,,True,end_of_day,SH600000,浦发银行
2023-05-25 09:33:00,sell,7.29,9744.750408650834,71039.23047906459,99.45492267069042,70939.7755563939,59411.54281403243,598467.2319387213,True,1.4090909090909105,,,SH600000,浦发银行
2023-05-25 13:29:00,buy,7.25,16031.686156167503,116229.7246322144,162.72161448510016,-116392.4462466995,75443.22897019994,482074.7856920218,True,2.318181818181821,,,SH600000,浦发银行
2023-05-25 15:00:00,sell,7.31,6286.935747516676,45957.5003143469,64.34050044008566,45893.159813906816,69156.29322268326,527967.9455059286,,,True,end_of_day,SH600000,浦发银行
2023-05-26 09:31:00,buy,7.31,9744.750408650896,71234.12548723805,99.72777568213328,-71333.85326292018,78901.04363133416,456634.0922430084,True,1.4090909090909194,,,SH600000,浦发银行
2023-05-26 09:55:00,buy,7.28,13516.9118571608,98403.11832013064,137.7643656481829,-98540.8826857788,92417.95548849496,358093.20955722965,True,1.9545454545454517,,,SH600000,浦发银行
2023-05-26 13:05:00,sell,7.32,12259.5247076575,89739.7208600529,125.63560920407406,89614.08525084882,80158.43078083746,447707.2948080784,True,1.7727272727272745,,,SH600000,浦发银行
2023-05-26 13:30:00,sell,7.35,16031.686156167403,117832.8932478304,164.96605054696258,117667.92719728344,64126.74462467006,565375.2220053619,True,2.3181818181818064,,,SH600000,浦发银行
2023-05-26 15:00:00,buy,7.32,5029.548598013207,36816.29573745668,51.54281403243935,-36867.83855148911,69156.29322268326,528507.3834538728,,,True,end_of_day,SH600000,浦发银行
2023-05-29 09:40:00,buy,7.35,13600.737667127716,99965.4218533887,139.95159059474418,-100105.37344398344,82757.03088981098,428402.0100098893,True,1.9666666666666677,,,SH600000,浦发银行
2023-05-29 10:04:00,buy,7.38,10834.485938220369,79958.50622406632,111.94190871369284,-80070.44813278002,93591.51682803137,348331.5618771093,True,1.566666666666665,,,SH600000,浦发银行
2023-05-29 11:12:00,sell,7.42,13600.737667127716,100917.47349008764,141.2844628861227,100776.18902720152,79990.77916090364,449107.7509043109,True,1.9666666666666677,,,SH600000,浦发银行
2023-05-29 15:00:00,sell,7.41,10834.485938220372,80283.54080221296,112.39695712309812,80171.14384508986,69156.29322268326,529278.8947494007,,,True,end_of_day,SH600000,浦发银行
2023-05-30 09:32:00,sell,7.41,14325.232167555809,106149.97036158854,148.60995850622396,106001.36040308232,54831.06105512746,635280.255152483,True,2.0714285714285694,,,SH600000,浦发银行
2023-05-30 10:21:00,sell,7.38,11361.391029440798,83847.06579727308,117.38589211618232,83729.6799051569,43469.67002568666,719009.9350576398,True,1.6428571428571392,,,SH600000,浦发银行
2023-05-30 11:08:00,buy,7.34,13337.2851215175,97895.67279193844,137.05394190871382,-98032.72673384716,56806.95514720416,620977.2083237927,True,1.9285714285714304,,,SH600000,浦发银行
2023-05-30 13:08:00,buy,7.31,16301.12625963251,119161.23295791364,166.8257261410791,-119328.05868405472,73108.08140683667,501649.149639738,True,2.3571428571428608,,,SH600000,浦发银行
2023-05-30 15:00:00,sell,7.37,3951.788184153411,29124.67891721064,40.774550484094895,29083.904366726547,69156.29322268326,530733.0540064645,,,True,end_of_day,SH600000,浦发银行
2023-05-31 09:28:00,sell,7.37,15752.26678961122,116094.20623943469,162.53188873520855,115931.67435069948,53404.026433072046,646664.7283571641,True,2.277777777777782,,,SH600000,浦发银行
2023-05-31 09:31:00,buy,7.32,12678.653757491888,92807.74550484064,129.93084370677687,-92937.6763485474,66082.68019056393,553727.0520086166,True,1.8333333333333268,,,SH600000,浦发银行
2023-05-31 15:00:00,buy,7.35,3073.613032119334,22591.055786077104,31.627478100507947,-22622.683264177613,69156.29322268326,531104.368744439,,,True,end_of_day,SH600000,浦发银行
2023-06-01 09:28:00,sell,7.33,11526.048870447235,84485.93822037824,118.28031350852956,84367.65790686972,57630.244352236026,615472.0266513086,True,1.6666666666666703,,,SH600000,浦发银行
2023-06-01 09:45:00,buy,7.29,13831.258644536629,100829.87551867202,141.16182572614082,-100971.03734439817,71461.50299677266,514500.9893069105,True,1.9999999999999964,,,SH600000,浦发银行
2023-06-01 14:51:00,buy,7.26,17289.07330567082,125518.67219917016,175.7261410788382,-125694.39834024898,88750.57630244349,388806.5909666615,True,2.5,,,SH600000,浦发银行
2023-06-01 15:00:00,sell,7.28,19594.283079760226,142646.38082065442,199.70493314891615,142446.6758875055,69156.29322268326,531253.266854167,,,True,end_of_day,SH600000,浦发银行
2023-06-02 09:29:00,buy,7.29,15560.165975103771,113433.60995850652,158.80705394190912,-113592.41701244842,84716.45919778704,417660.84984171856,True,2.2500000000000053,,,SH600000,浦发银行
2023-06-02 09:39:00,sell,7.33,12102.351313969531,88710.23513139668,124.19432918395536,88586.04080221272,72614.10788381752,506246.8906439313,True,1.7499999999999944,,,SH600000,浦发银行
2023-06-02 15:00:00,sell,7.35,3457.8146611342527,25414.93775933676,35.58091286307146,25379.356846473685,69156.29322268326,531626.247490405,,,True,end_of_day,SH600000,浦发银行
2023-06-05 09:31:00,buy,7.33,14983.863531581324,109831.7196864911,153.76440756108752,-109985.48409405218,84140.15675426458,421640.7633963528,True,2.166666666666659,,,SH600000,浦发银行
2023-06-05 10:08:00,buy,7.37,10373.44398340244,76452.28215767599,107.03319502074638,-76559.31535269674,94513.60073766702,345081.44804365607,True,1.499999999999993,,,SH600000,浦发银行
2023-06-05 10:39:00,sell,7.42,16136.468418626122,119732.59566620585,167.62563393268815,119564.97003227314,78377.13231904089,464646.4180759292,True,2.333333333333337,,,SH600000,浦发银行
2023-06-05 15:00:00,sell,7.41,9220.839096357624,68326.41770400999,95.656984785614,68230.76071922437,69156.29322268326,532877.1787951536,,,True,end_of_day,SH600000,浦发银行
2023-06-06 09:31:00,buy,7.4,14695.712309820176,108748.27109266933,152.24757952973704,-108900.51867219905,83852.00553250345,423976.6601229546,True,2.1249999999999973,,,SH600000,浦发银行
2023-06-06 09:32:00,sell,7.44,9508.990318118967,70746.88796680512,99.04564315352717,70647.8423236516,74343.01521438448,494624.5024466062,True,1.3750000000000029,,,SH600000,浦发银行
2023-06-06 10:13:00,sell,7.5,14695.712309820176,110217.84232365132,154.30497925311187,110063.53734439822,59647.3029045643,604688.0397910044,True,2.1249999999999973,,,SH600000,浦发银行
2023-06-06 13:02:00,buy,7.46,11237.897648686014,83834.71645919766,117.36860304287671,-83952.08506224054,70885.20055325031,520735.95472876384,True,1.6249999999999971,,,SH600000,浦发银行
2023-06-06 13:41:00,buy,7.43,12102.351313969612,89920.47026279422,125.8886583679119,-90046.35892116213,82987.55186721993,430689.5958076017,True,1.7500000000000056,,,SH600000,浦发银行
2023-06-06 15:00:00,sell,7.38,13831.25864453666,102074.68879668057,142.9045643153528,101931.7842323652,69156.29322268326,532621.3800399669,,,True,end_of_day,SH600000,浦发银行
2023-06-07 09:31:00,sell,7.43,9220.839096357742,68510.83448593802,95.91516828031322,68414.9193176577,59935.45412632552,601036.2993576246,True,1.3333333333333297,,,SH600000,浦发银行
2023-06-07 09:40:00,sell,7.46,12678.653757491931,94582.7570308898,132.41585984324573,94450.34117104656,47256.80036883359,695486.6405286712,True,1.8333333333333333,,,SH600000,浦发银行
2023-06-07 15:00:00,buy,7.46,21899.492853849675,163370.21668971857,228.718303365606,-163598.93499308417,69156.29322268326,531887.705535587,,,True,end_of_day,SH600000,浦发银行
2023-06-08 09:31:00,buy,7.48,12966.804979253056,96991.70124481284,135.78838174273798,-97127.4896265556,82123.09820193631,434760.21590903145,True,1.874999999999992,,,SH600000,浦发银行
2023-06-08 09:40:00,buy,7.45,15560.1659751037,115923.23651452256,162.29253112033155,-116085.52904564288,97683.26417704,318674.6868633886,True,2.2499999999999947,,,SH600000,浦发银行
2023-06-08 13:09:00,sell,7.5,9508.990318118967,71317.42738589225,99.84439834024916,71217.582987552,88174.27385892103,389892.26985094056,True,1.3750000000000029,,,SH600000,浦发银行
2023-06-08 13:20:00,sell,7.54,12966.804979253133,97769.7095435686,136.87759336099606,97632.8319502076,75207.4688796679,487525.10180114815,True,1.8750000000000029,,,SH600000,浦发银行
2023-06-08 15:00:00,sell,7.57,6051.175656984633,45807.39972337367,64.13035961272314,45743.26936376095,69156.29322268326,533268.3711649091,,,True,end_of_day,SH600000,浦发银行
2023-06-09 09:28:00,buy,7.57,9385.496937364083,71048.21181584611,99.46749654218456,-71147.6793123883,78541.79016004734,462120.6918525208,True,1.3571428571428463,,,SH600000,浦发银行
2023-06-09 10:25:00,buy,7.54,15313.179213594178,115461.3712705001,161.64591977870012,-115623.0171902788,93854.96937364152,346497.674662242,True,2.214285714285718,,,SH600000,浦发银行
2023-06-09 11:05:00,sell,7.58,13337.28512151754,101096.62122110296,141.53526970954414,100955.0859513934,80517.68425212399,447452.7606136354,True,1.928571428571436,,,SH600000,浦发银行
2023-06-09 15:00:00,sell,7.56,11361.391029440723,85892.11618257187,120.24896265560062,85771.86721991627,69156.29322268326,533224.6278335517,,,True,end_of_day,SH600000,浦发银行
2023-06-12 09:33:00,buy,7.49,10905.415469730766,81681.56186828343,114.3541866155968,-81795.91605489903,80061.70869241403,451428.7117786527,True,1.5769230769230689,,,SH600000,浦发银行
2023-06-12 10:33:00,buy,7.46,14097.244387700792,105165.4431322479,147.23162038514707,-105312.67475263306,94158.95308011482,346116.03702601965,True,2.0384615384615343,,,SH600000,浦发银行
2023-06-12 15:00:00,sell,7.43,25002.65985743156,185769.76274071643,260.07766783700305,185509.68507287945,69156.29322268326,531625.7220988991,,,True,end_of_day,SH600000,浦发银行
2023-06-13 09:31:00,sell,7.46,13831.258644536578,103181.18948824288,144.45366528354003,103036.73582295934,55325.03457814669,634662.4579218584,True,1.999999999999989,,,SH600000,浦发银行
2023-06-13 10:20:00,buy,7.41,15560.165975103771,115300.82987551896,161.42116182572656,-115462.25103734469,70885.20055325047,519200.2068845137,True,2.2500000000000053,,,SH600000,浦发银行
2023-06-13 15:00:00,sell,7.46,1728.9073305672064,12897.64868603136,18.056708160443904,12879.591977870916,69156.29322268326,532079.7988623846,,,True,end_of_day,SH600000,浦发银行
2023-06-14 09:31:00,sell,7.48,13516.91185716088,101106.5006915634,141.54910096818875,100964.9515905952,55639.38136552238,633044.7504529798,True,1.9545454545454632,,,SH600000,浦发银行
2023-06-14 10:24:00,sell,7.45,9744.750408650834,72598.39054444872,101.6377467622282,72496.7527976865,45894.63095687154,705541.5032506663,True,1.4090909090909105,,,SH600000,浦发银行
2023-06-14 14:55:00,buy,7.41,16031.686156167503,118794.79441720122,166.3127121840817,-118961.1071293853,61926.31711303905,586580.396121281,True,2.318181818181821,,,SH600000,浦发银行
2023-06-14 15:00:00,buy,7.4,7229.976109644216,53501.823211367206,74.9025524959141,-53576.72576386312,69156.29322268326,533003.6703574179,,,True,end_of_day,SH600000,浦发银行
2023-06-15 09:31:00,sell,7.44,11526.048870447235,85753.80359612744,120.05532503457842,85633.74827109286,57630.244352236026,618637.4186285108,True,1.6666666666666703,,,SH600000,浦发银行
2023-06-15 09:42:00,sell,7.48,16136.468418626122,120700.7837713234,168.98109727985278,120531.80267404356,41493.775933609904,739169.2213025544,True,2.333333333333337,,,SH600000,浦发银行
2023-06-15 10:01:00,buy,7.44,9220.839096357744,68603.04287690161,96.04426002766226,-68699.08713692927,50714.61502996765,670470.1341656251,True,1.3333333333333297,,,SH600000,浦发银行
2023-06-15 11:16:00,buy,7.41,12678.653757491937,93948.82434301524,131.52835408022133,-94080.35269709546,63393.26878745959,576389.7814685296,True,1.8333333333333333,,,SH600000,浦发银行
2023-06-15 13:32:00,sell,7.45,12678.653757491931,94455.9704933149,132.2383586906409,94323.73213462428,50714.61502996765,670713.5136031539,True,1.8333333333333333,,,SH600000,浦发银行
2023-06-15 15:00:00,buy,7.45,18441.67819271561,137390.5025357313,192.34670355002385,-137582.84923928132,69156.29322268326,533130.6643638725,,,True,end_of_day,SH600000,浦发银行
2023-06-16 09:31:00,sell,7.44,13337.285121517589,99229.40130409086,138.9211618257272,99090.48014226514,55819.00810116567,632221.1445061376,True,1.928571428571443,,,SH600000,浦发银行
2023-06-16 15:00:00,buy,7.43,13337.28512151759,99096.02845287567,138.73443983402598,-99234.76289270972,69156.29322268326,532986.3816134279,,,True,end_of_day,SH600000,浦发银行
2023-06-19 09:34:00,sell,7.4,12678.653757492024,93822.03780544098,131.35085292761738,93690.68695251337,56477.63946519124,626677.0685659413,True,1.8333333333333464,,,SH600000,浦发银行
2023-06-19 13:04:00,buy,7.36,14215.460273551484,104625.78761333894,146.4761026586745,-104772.2637159976,70693.09973874272,521904.80484994367,True,2.0555555555555447,,,SH600000,浦发银行
2023-06-19 15:00:00,sell,7.34,1536.806516059456,11280.159827876409,15.79222375902697,11264.36760411738,69156.29322268326,533169.1724540611,,,True,end_of_day,SH600000,浦发银行
2023-06-20 09:31:00,buy,7.33,10373.44398340249,76037.34439834025,106.45228215767636,-76143.79668049794,79529.73720608576,457025.3757735632,True,1.5,,,SH600000,浦发银行
2023-06-20 13:54:00,buy,7.3,15560.165975103771,113589.21161825754,159.02489626556056,-113748.2365145231,95089.90318118953,343277.13925904006,True,2.2500000000000053,,,SH600000,浦发银行
2023-06-20 15:00:00,sell,7.29,25933.609958506266,189056.01659751064,264.6784232365149,188791.33817427416,69156.29322268326,532068.4774333142,,,True,end_of_day,SH600000,浦发银行
2023-06-21 09:28:00,buy,7.29,14522.82157676344,105871.36929460548,148.21991701244764,-106019.58921161792,83679.1147994467,426048.88822169625,True,2.099999999999993,,,SH600000,浦发银行
2023-06-21 10:11:00,buy,7.32,10373.443983402429,75933.60995850578,106.3070539419081,-76039.9170124477,94052.55878284913,350008.9712092485,True,1.4999999999999911,,,SH600000,浦发银行
2023-06-21 10:23:00,sell,7.36,15905.947441217188,117067.77316735852,163.8948824343019,116903.8782849242,78146.61134163194,466912.8494941727,True,2.300000000000005,,,SH600000,浦发银行
2023-06-21 14:35:00,buy,7.29,14522.82157676344,105871.36929460548,148.21991701244764,-106019.58921161792,92669.43291839538,360893.2602825548,True,2.099999999999993,,,SH600000,浦发银行
2023-06-21 15:00:00,sell,7.27,23513.13969571212,170940.52558782708,239.31673582295792,170701.2088520041,69156.29322268326,531594.4691345589,,,True,end_of_day,SH600000,浦发银行
2023-06-26 09:32:00,buy,7.21,9841.47249707412,70957.01670390442,99.3398233854662,-71056.35652728988,78997.76571975739,460538.112607269,True,1.4230769230769178,,,SH600000,浦发银行
2023-06-26 10:03:00,buy,7.18,13033.301415044149,93579.10416001698,131.0107458240238,-93710.114905841,92031.06713480152,366827.997701428,True,1.884615384615384,,,SH600000,浦发银行
2023-06-26 15:00:00,sell,7.16,22874.773912118268,163783.3812107668,229.2967336950735,163554.0844770717,69156.29322268326,530382.0821784998,,,True,end_of_day,SH600000,浦发银行
2023-06-27 09:31:00,sell,7.19,11361.391029440898,81688.40150168005,114.36376210235208,81574.0377395777,57794.90219324237,611956.1199180775,True,1.6428571428571537,,,SH600000,浦发银行
2023-06-27 15:00:00,buy,7.19,11361.3910294409,81688.40150168007,114.3637621023521,-81802.76526378242,69156.29322268326,530153.354654295,,,True,end_of_day,SH600000,浦发银行
2023-06-28 09:34:00,sell,7.19,10373.443983402594,74585.06224066466,104.41908713693051,74480.64315352772,58782.849239280666,604633.9978078228,True,1.5000000000000149,,,SH600000,浦发银行
2023-06-28 15:00:00,buy,7.21,10373.443983402598,74792.53112033273,104.70954356846582,-74897.24066390119,69156.29322268326,529736.7571439216,,,True,end_of_day,SH600000,浦发银行
2023-06-29 09:31:00,sell,7.23,13337.285121517589,96428.57142857218,135.00000000000105,96293.57142857218,55819.00810116567,626030.3285724937,True,1.928571428571443,,,SH600000,浦发银行
2023-06-29 15:00:00,buy,7.18,13337.28512151759,95761.7071724963,134.06639004149483,-95895.7735625378,69156.29322268326,530134.555009956,,,True,end_of_day,SH600000,浦发银行
2023-06-30 09:34:00,sell,7.21,9744.750408650834,70259.65044637251,98.36351062492152,70161.28693574759,59411.54281403243,600295.8419457036,True,1.4090909090909105,,,SH600000,浦发银行
2023-06-30 10:04:00,sell,7.25,14774.299006664192,107113.6677983154,149.9591349176415,106963.70866339776,44637.24380736824,707259.5506091013,True,2.136363636363642,,,SH600000,浦发银行
2023-06-30 15:00:00,buy,7.24,24519.04941531503,177517.9177668808,248.52508487363312,-177766.44285175443,69156.29322268326,529493.1077573469,,,True,end_of_day,SH600000,浦发银行
2023-07-03 09:28:00,buy,7.25,15752.26678961122,114203.93422468136,159.88550791455387,-114363.8197325959,84908.56001229449,415129.288024751,True,2.277777777777782,,,SH600000,浦发银行
2023-07-03 09:38:00,sell,7.29,11141.84724143229,81224.0663900414,113.71369294605796,81110.35269709534,73766.7127708622,496239.6407218464,True,1.611111111111109,,,SH600000,浦发银行
2023-07-03 13:37:00,sell,7.32,15752.26678961122,115306.59289995414,161.42923005993578,115145.1636698942,58014.44598125098,611384.8043917406,True,2.277777777777782,,,SH600000,浦发银行
2023-07-03 15:00:00,buy,7.32,11141.847241432282,81558.32180728432,114.18165053019804,-81672.50345781451,69156.29322268326,529712.3009339261,,,True,end_of_day,SH600000,浦发银行
2023-07-04 09:31:00,sell,7.31,12678.653757491898,92680.95896726576,129.7533425541721,92551.2056247116,56477.639465191365,622263.5065586377,True,1.8333333333333284,,,SH600000,浦发银行
2023-07-04 09:54:00,sell,7.28,9220.839096357786,67127.70862148468,93.97879207007855,67033.7298294146,47256.80036883358,689297.2363880523,True,1.3333333333333357,,,SH600000,浦发银行
2023-07-04 10:44:00,buy,7.24,16136.468418626113,116828.03135085308,163.55924389119428,-116991.59059474428,63393.268787459696,572305.645793308,True,2.333333333333336,,,SH600000,浦发银行
2023-07-04 15:00:00,buy,7.28,5763.024435223568,41954.81788842758,58.73674504379861,-42013.55463347137,69156.29322268326,530292.0911598366,,,True,end_of_day,SH600000,浦发银行
2023-07-05 09:32:00,sell,7.27,15313.179213594029,111326.81288282858,155.85753803596,111170.95534479264,53843.11400908924,641463.0465046293,True,2.214285714285696,,,SH600000,浦发银行
2023-07-05 09:51:00,sell,7.24,9385.496937364183,67950.99782651669,95.13139695712336,67855.86642955957,44457.61707172505,709318.9129341888,True,1.3571428571428608,,,SH600000,浦发银行
2023-07-05 15:00:00,buy,7.25,24698.67615095821,179065.40209444705,250.69156293222588,-179316.09365737927,69156.29322268326,530002.8192768096,,,True,end_of_day,SH600000,浦发银行
2023-07-06 09:31:00,sell,7.25,13831.25864453669,100276.625172891,140.38727524204742,100136.23789764896,55325.03457814657,630139.0571744585,True,2.0000000000000053,,,SH600000,浦发银行
2023-07-06 13:01:00,buy,7.2,15560.165975103757,112033.19502074704,156.84647302904585,-112190.04149377608,70885.20055325032,517949.0156806824,True,2.2500000000000027,,,SH600000,浦发银行
2023-07-06 15:00:00,sell,7.21,1728.9073305670609,12465.421853388509,17.451590594743912,12447.970262793764,69156.29322268326,530396.9859434762,,,True,end_of_day,SH600000,浦发银行
2023-07-07 09:33:00,sell,7.23,12678.653757492002,91666.66666666718,128.33333333333405,91538.33333333384,56477.63946519126,621935.31927681,True,1.8333333333333437,,,SH600000,浦发银行
2023-07-07 10:50:00,buy,7.19,17289.07330567082,124308.4370677732,174.03181189488248,-124482.46887966809,73766.71277086208,497452.850397142,True,2.5,,,SH600000,浦发银行
2023-07-07 15:00:00,sell,7.22,4610.419548178819,33287.22913785107,46.6021207929915,33240.62701705808,69156.29322268326,530693.4774142001,,,True,end_of_day,SH600000,浦发银行
2023-07-10 09:29:00,buy,7.22,11756.569847856254,84882.43430152215,118.83540802213102,-85001.26970954429,80912.86307053952,445692.2077046558,True,1.7000000000000142,,,SH600000,浦发银行
2023-07-10 15:00:00,sell,7.22,11756.569847856255,84882.43430152217,118.83540802213103,84763.59889350004,69156.29322268326,530455.8065981559,,,True,end_of_day,SH600000,浦发银行
2023-07-11 09:31:00,sell,7.26,12102.351313969531,87863.07053941881,123.00829875518632,87740.06224066362,57053.94190871373,618195.8688388194,True,1.7499999999999944,,,SH600000,浦发银行
2023-07-11 11:23:00,sell,7.29,17289.07330567082,126037.34439834028,176.45228215767636,125860.8921161826,39764.86860304291,744056.760955002,True,2.5,,,SH600000,浦发银行
2023-07-11 15:00:00,buy,7.28,29391.424619640355,213969.5712309818,299.5573997233745,-214269.1286307052,69156.29322268326,529787.6323242969,,,True,end_of_day,SH600000,浦发银行
2023-07-12 09:31:00,buy,7.28,9385.496937364183,68326.41770401126,95.65698478561576,-68422.07468879687,78541.79016004744,461365.5576355,True,1.3571428571428608,,,SH600000,浦发银行
2023-07-12 14:52:00,buy,7.25,17289.07330567082,125345.78146611345,175.48409405255882,-125521.265560166,95830.86346571826,335844.292075334,True,2.5,,,SH600000,浦发银行
2023-07-12 15:00:00,sell,7.25,26674.570243034992,193390.6342620037,270.7468879668052,193119.8873740369,69156.29322268326,528964.1794493708,,,True,end_of_day,SH600000,浦发银行
2023-07-13 09:33:00,buy,7.29,13600.737667127716,99149.37759336105,138.80912863070546,-99288.18672199176,82757.03088981098,429675.9927273791,True,1.9666666666666677,,,SH600000,浦发银行
2023-07-13 09:41:00,buy,7.33,9912.402028584613,72657.9068695252,101.72106961733527,-72759.62793914255,92669.4329183956,356916.36478823656,True,1.433333333333335,,,SH600000,浦发银行
2023-07-13 10:13:00,sell,7.38,15444.905486399228,113983.4024896263,159.57676348547682,113823.82572614084,77224.52743199636,470740.1905143774,True,2.233333333333328,,,SH600000,浦发银行
2023-07-13 15:00:00,sell,7.4,8068.234209313101,59704.93314891695,83.58690640848373,59621.34624250847,69156.29322268326,530361.5367568858,,,True,end_of_day,SH600000,浦发银行
2023-07-14 09:29:00,sell,7.42,11361.391029440798,84301.52143845071,118.022130013831,84183.49930843688,57794.90219324247,614545.0360653227,True,1.6428571428571392,,,SH600000,浦发银行
2023-07-14 15:00:00,buy,7.44,11361.391029440798,84528.74925903954,118.34024896265537,-84647.0895080022,69156.29322268326,529897.9465573205,,,True,end_of_day,SH600000,浦发银行
2023-07-17 09:34:00,buy,7.42,9841.472497074172,73023.72592829035,102.2332162996065,-73125.95914458996,78997.76571975743,456771.9874127306,True,1.4230769230769251,,,SH600000,浦发银行
2023-07-17 09:39:00,buy,7.39,13033.301415044176,96316.09745717644,134.84253644004704,-96450.9399936165,92031.0671348016,360321.0474191141,True,1.884615384615388,,,SH600000,浦发银行
2023-07-17 15:00:00,sell,7.42,22874.77391211834,169730.8224279181,237.6231513990853,169493.199276519,69156.29322268326,529814.246695633,,,True,end_of_day,SH600000,浦发银行
2023-07-18 09:33:00,buy,7.39,11756.569847856254,86881.0511756577,121.63347164592078,-87002.68464730363,80912.86307053952,442811.5620483294,True,1.7000000000000142,,,SH600000,浦发银行
2023-07-18 15:00:00,sell,7.39,11756.569847856255,86881.05117565772,121.6334716459208,86759.4177040118,69156.29322268326,529570.9797523412,,,True,end_of_day,SH600000,浦发银行
2023-07-19 09:31:00,sell,7.4,11361.391029440898,84074.29361786266,117.70401106500772,83956.58960679764,57794.90219324237,613527.5693591388,True,1.6428571428571537,,,SH600000,浦发银行
2023-07-19 15:00:00,buy,7.41,11361.3910294409,84187.90752815707,117.8630705394199,-84305.77059869649,69156.29322268326,529221.7987604423,,,True,end_of_day,SH600000,浦发银行
2023-07-20 09:35:00,sell,7.45,12102.351313969531,90162.51728907305,126.22752420470223,90036.28976486833,57053.94190871373,619258.0885253106,True,1.7499999999999944,,,SH600000,浦发银行
2023-07-20 14:44:00,buy,7.41,15560.165975103771,115300.82987551896,161.42116182572656,-115462.25103734469,72614.1078838175,503795.83748796594,True,2.2500000000000053,,,SH600000,浦发银行
2023-07-20 15:00:00,sell,7.42,3457.814661134238,25656.984785616045,35.91977869986246,25621.065006916186,69156.29322268326,529416.9024948821,,,True,end_of_day,SH600000,浦发银行
2023-07-21 09:31:00,buy,7.1,15752.26678961122,111841.09420623964,156.5775318887355,-111997.67173812838,84908.56001229449,417419.2307567537,True,2.277777777777782,,,SH600000,浦发银行
2023-07-21 10:33:00,buy,7.13,14215.460273551578,101356.23175042275,141.89872445059186,-101498.13047487335,99124.02028584608,315921.10028188035,True,2.055555555555558,,,SH600000,浦发银行
2023-07-21 15:00:00,sell,7.12,29967.727063162805,213370.2166897192,298.71830336560686,213071.4983863536,69156.29322268326,528992.598668234,,,True,end_of_day,SH600000,浦发银行
2023-07-24 09:31:00,sell,7.13,12678.653757491888,90398.80129091717,126.55832180728402,90272.24296910988,56477.63946519137,619264.8416373439,True,1.8333333333333268,,,SH600000,浦发银行
2023-07-24 09:35:00,buy,7.08,15752.26678961122,111526.04887044744,156.1364684186264,-111682.18533886608,72229.9062548026,507582.6562984778,True,2.277777777777782,,,SH600000,浦发银行
2023-07-24 15:00:00,sell,7.13,3073.613032119334,21914.86091901085,30.68080528661519,21884.18011372424,69156.29322268326,529466.836412202,,,True,end_of_day,SH600000,浦发银行
2023-07-25 09:31:00,sell,7.2,9508.990318118967,68464.73029045657,95.8506224066392,68368.87966804994,59647.3029045643,597835.716080252,True,1.3750000000000029,,,SH600000,浦发银行
2023-07-25 10:16:00,sell,7.23,12102.351313969612,87500.00000000029,122.5000000000004,87377.50000000029,47544.95159059469,685213.2160802523,True,1.7500000000000056,,,SH600000,浦发银行
2023-07-25 15:00:00,buy,7.27,21611.341632088574,157114.45366528392,219.96023513139747,-157334.41390041533,69156.29322268326,527878.802179837,,,True,end_of_day,SH600000,浦发银行
2023-07-26 09:31:00,sell,7.29,9605.040725372692,70020.74688796692,98.02904564315368,69922.71784232376,59551.252497310576,597801.5200221608,True,1.388888888888891,,,SH600000,浦发银行
2023-07-26 09:40:00,sell,7.32,14215.460273551622,104057.16920239788,145.68003688335705,103911.48916551452,45335.79222375895,701713.0091876753,True,2.055555555555564,,,SH600000,浦发银行
2023-07-26 10:22:00,buy,7.28,12678.653757491888,92300.59935454094,129.2208390963573,-92429.82019363732,58014.44598125084,609283.188994038,True,1.8333333333333268,,,SH600000,浦发银行
2023-07-26 15:00:00,buy,7.29,11141.84724143242,81224.06639004235,113.7136929460593,-81337.7800829884,69156.29322268326,527945.4089110496,,,True,end_of_day,SH600000,浦发银行
2023-07-27 09:29:00,sell,7.33,9220.839096357742,67588.75057630225,94.62425080682314,67494.12632549542,59935.45412632552,595439.535236545,True,1.3333333333333297,,,SH600000,浦发银行
2023-07-27 10:04:00,sell,7.36,12678.653757491931,93314.89165514064,130.64084831719688,93184.25080682345,47256.80036883359,688623.7860433685,True,1.8333333333333333,,,SH600000,浦发银行
2023-07-27 15:00:00,buy,7.37,21899.492853849675,161399.2623328721,225.95896726602092,-161625.22130013813,69156.29322268326,526998.5647432304,,,True,end_of_day,SH600000,浦发银行
2023-07-28 09:38:00,buy,7.36,15105.190361796584,111174.20106282286,155.643881487952,-111329.8449443108,84261.48358447985,415668.7197989195,True,2.184210526315786,,,SH600000,浦发银行
2023-07-28 09:56:00,buy,7.39,12921.30741792242,95488.46181844668,133.68384654582533,-95622.1456649925,97182.79100240229,320046.574133927,True,1.8684210526315812,,,SH600000,浦发银行
2023-07-28 11:10:00,sell,7.44,11465.38545533964,85302.46778772693,119.4234549028177,85183.04433282411,85717.40554706263,405229.6184667511,True,1.6578947368421115,,,SH600000,浦发银行
2023-07-28 11:25:00,sell,7.49,15105.19036179665,113137.87580985692,158.39302613379968,112979.48278372311,70612.21518526599,518209.1012504742,True,2.184210526315796,,,SH600000,浦发银行
