date,equity,holdings,cash,cummax,drawdown,symbol,stock_name
2025-04-08,1393657.2587056193,70224.7191011236,677365.1238741586,1393657.2587056193,0.0,SH600000,浦发银行
2025-04-09,1381412.031076406,70224.7191011236,678462.5928741586,1393657.2587056193,0.008786398199932103,SH600000,浦发银行
2025-04-10,1381354.3422853947,77824.7191011236,603107.1512741586,1393657.2587056193,0.008827792015126526,SH600000,浦发银行
2025-04-11,1388056.4488224732,70224.7191011236,680893.5274741587,1393657.2587056193,0.004018785715182167,SH600000,浦发银行
2025-04-14,1397689.778723597,67624.7191011236,709270.1382741587,1397689.778723597,0.0,SH600000,浦发银行
2025-04-15,1414235.6558629228,46124.7191011236,931309.8468741586,1414235.6558629228,0.0,SH600000,浦发银行
2025-04-16,1423485.0877460686,62024.7191011236,766023.0652741585,1423485.0877460686,0.0,SH600000,浦发银行
2025-04-17,1436232.6984112372,49924.7191011236,899541.9680741585,1436232.6984112372,0.0,SH600000,浦发银行
2025-04-18,1439910.4311573047,45524.7191011236,947788.2176741585,1439910.4311573047,0.0,SH600000,浦发银行
2025-04-22,1436535.1144471923,36924.7191011236,1041071.3728741586,1439910.4311573047,0.002344115742949044,SH600000,浦发银行
2025-04-23,1434785.7665078666,70224.7191011236,685488.0136988778,1439910.4311573047,0.003559016268337779,SH600000,浦发银行
2025-04-24,1440903.7538449452,70224.7191011236,686690.2706988777,1440903.7538449452,0.0,SH600000,浦发银行
2025-04-25,1430101.3235797766,84724.7191011236,532866.5482988778,1440903.7538449452,0.007496982526656046,SH600000,浦发银行
2025-04-28,1443188.2004449451,70224.7191011236,688974.7172988778,1443188.2004449451,0.0,SH600000,浦发银行
2025-04-29,1450020.3517640464,60624.7191011236,793454.6438988778,1450020.3517640464,0.0,SH600000,浦发银行
2025-04-30,1459546.4032471925,47724.7191011236,936483.4818988778,1459546.4032471925,0.0,SH600000,浦发银行
2025-05-08,1491339.462361799,35112.3595505618,1082982.7207887652,1491339.462361799,0.0,SH600000,浦发银行
2025-05-09,1500556.6431797766,70224.7191011236,671904.9577865181,1500556.6431797766,0.0,SH600000,浦发银行
